"text","timestamp"
"@nazare.leal 💖","2023-07-26T11:25:50.000Z"
"👏👏👏👏","2023-07-26T13:04:28.000Z"
"@fisiokarenlacerda 💖","2023-07-26T16:19:09.000Z"
"Parabéns! Perfeito! É isso educação, conhecimento, evolução!! Show!!!! 👏🏿👏🏿👏🏿","2023-07-27T12:50:15.000Z"
"👏👏👏 muito bom 👏👏","2023-07-28T20:26:57.000Z"
"👏","2023-07-26T02:10:57.000Z"
"@kiralima06 💖","2023-07-26T02:12:58.000Z"
"@capelasantoantoniosmrn ❤️❤️❤️","2023-07-26T11:25:41.000Z"
"👏👏👏👏👏","2023-07-26T13:07:17.000Z"
"@prefeiturademacapa o link pra tatuagem nem funcionava pra abrir, acho q vcs tinham q reabrir pra galera.  Foi mta propaganda pra pouco tempo.","2023-07-26T13:29:36.000Z"
"@fisiokarenlacerda 💖💖💖","2023-07-26T16:18:57.000Z"
"😍😍😍","2023-07-27T22:27:45.000Z"
"@rabelo_sam 🤩❤️","2023-07-28T16:36:39.000Z"
"só orgulho dela! @rabelo_sam 🤍🌷","2023-07-29T01:11:48.000Z"
"👏","2023-07-30T12:56:07.000Z"
"❤️","2023-07-30T12:56:09.000Z"
"Uma gestão alinhada com o povo! 😍😍👏👏","2023-07-30T12:56:39.000Z"
"@anselmo_wanzeller 👏👏👏","2023-07-31T12:13:47.000Z"
"@cristiano_dos_santos27 💚🥳","2023-07-27T12:47:32.000Z"
"🥳","2023-07-27T12:47:37.000Z"
"@ma_ria2_4 💚🥳","2023-07-27T12:47:43.000Z"
"@caio_limaazvd 🥳💚","2023-07-27T12:47:51.000Z"
"@natividade.henrique 🥳💚","2023-07-27T12:48:02.000Z"
"@sthefane.mrqs 🥳💚","2023-07-27T12:48:06.000Z"
"@roch.vr 🥳💚","2023-07-27T12:48:13.000Z"
"@diipsay 💚","2023-07-27T12:48:16.000Z"
"@e_morais_ 🥳","2023-07-27T12:48:21.000Z"
"@jacksonmarques08 🥳","2023-07-27T12:48:29.000Z"
"@_fernandanascimeento 🥳","2023-07-27T12:48:32.000Z"
"@nikyreis.__ 🥳","2023-07-27T12:48:38.000Z"
"@victorgoxt 🥳","2023-07-27T12:48:45.000Z"
"@dphnne_ 🥳","2023-07-27T12:48:52.000Z"
"@banda_marcial_c_a 🥳","2023-07-27T12:48:57.000Z"
"@saraasanttos 🥳💚","2023-07-27T12:49:02.000Z"
"@cristiane_azevedop 💚","2023-07-27T12:49:06.000Z"
"@anamacedo.am 💚🥳","2023-07-27T12:49:12.000Z"
"#BMGC 💚🤍💚🤍","2023-07-27T12:55:18.000Z"
"#BMGC 💚🤍💚🤍","2023-07-27T12:59:42.000Z"
"#NBM💙🦈","2023-07-27T13:01:02.000Z"
"🔥","2023-07-27T13:01:42.000Z"
"#NBM🦈💙🤍","2023-07-27T13:01:52.000Z"
"🔥","2023-07-27T13:02:32.000Z"
"🔥","2023-07-27T13:02:34.000Z"
"#NBM","2023-07-27T13:02:39.000Z"
"#nbm 🦈🔥","2023-07-27T13:04:25.000Z"
"#NBMPRACIMAAAAA🦈💙🤍","2023-07-27T13:06:34.000Z"
"@prefeiturademacapa 🤍💛","2023-07-27T13:09:16.000Z"
"#NBM 💙🦈","2023-07-27T13:10:02.000Z"
"🔥","2023-07-27T13:12:12.000Z"
"#NBM","2023-07-27T13:12:13.000Z"
"@NBM#campeão","2023-07-27T13:12:38.000Z"
"HOJE TEMM🐉🐉","2023-07-27T13:13:31.000Z"
"Pra cima #NBM 🦈💙","2023-07-27T13:14:32.000Z"
"#NBM 🦈🔥","2023-07-27T13:15:05.000Z"
"#NBM 💙🦈","2023-07-27T13:23:17.000Z"
"@prefeiturademacapa ❤️🫰","2023-07-27T13:26:09.000Z"
"Pra cima #NBM🦈💙","2023-07-27T13:27:06.000Z"
"@banda.nbm_oficial 💙🦈🔥","2023-07-27T13:33:22.000Z"
"Vamos Tiradentes, galera do Tiras  nos vemos hoje no Mercado Central.","2023-07-27T13:52:35.000Z"
"E 19 hrs ??? Q começa às bandas das escolas ?","2023-07-27T13:58:59.000Z"
"Vaaaaaamos tubarão 🐋💙","2023-07-27T14:29:07.000Z"
"BMGC 💚🤍💚🤍","2023-07-27T14:37:32.000Z"
"Vai lá curtir, aproveita para comer um hambúrguer artesanal com a gente.","2023-07-27T16:19:06.000Z"
"Vamos 💙🐉","2023-07-27T19:59:34.000Z"
"VQV 💪💪@bandalimaneto.ofc","2023-07-27T20:34:20.000Z"
"@banda.nbm_oficial  minha torcida é pra vocês 😍😍😍😍 vai com tudooooo vocês arrasam no que faz","2023-07-27T21:18:56.000Z"
"queria saber porque as senhas pra negociação do iptu acabaram 2 dias antes do prazo ,na 10 zona eleitoral??","2023-07-27T22:46:04.000Z"
"❤️","2023-07-28T14:36:41.000Z"
"👏👏👏👏👏","2023-07-25T21:10:40.000Z"
"👏👏👏👏","2023-07-25T21:18:36.000Z"
"❤️","2023-07-25T22:24:58.000Z"
"@ailtoncostageo bora","2023-07-25T22:36:16.000Z"
"@salveamapa 🤩💖","2023-07-26T02:14:19.000Z"
"@stephanierodriguesap 💚","2023-07-26T02:14:23.000Z"
"@_dayanebrito 💖🤩","2023-07-26T02:14:27.000Z"
"👏👏👏👏👏👏❤️❤️","2023-07-26T02:43:29.000Z"
"@nazare.leal ❤️","2023-07-26T03:39:30.000Z"
"@capelasantoantoniosmrn 🥳","2023-07-26T03:39:35.000Z"
"@_adrlsouz boris","2023-07-26T11:41:49.000Z"
"Bora lá  @tavoraralef @danmrqs_ @jacque_ayres @jailanepelaes_ ?","2023-07-26T11:53:24.000Z"
"@ligiacristina_ boraaaa","2023-07-26T12:00:55.000Z"
"O MCP verão está lindo, porém tenho uma reclamação quanto a limpeza da praia, fui na terça feira com minha família e meu sobrinho de 4 anos ao pisar na areia cortou o pé no vidro de garrafa! Deveria haver uma preocupação redobrada com isso, tanto da parte da prefeitura, quanto dos donos de restaurante que deveriam zelar por um ambiente limpo e agradável! E incentivar a população na educação ambiental nos períodos de grandes eventos ocorridos no local! Tá muito perigoso andar na Fazendinha, muito lixo e vidros! Cuidado quem vai andar na praia!","2023-07-26T12:32:29.000Z"
"Poxa, não vai mais ter o da Samaúma?","2023-07-26T14:03:31.000Z"
"Cadê os ônibus da cidade","2023-07-26T14:39:12.000Z"
"@elenmtt_ só bora","2023-07-26T16:59:08.000Z"
"Essas divulgações estão saindo muito atrasadas tem que colocar mas mídia nessas postagens.","2023-07-26T17:27:05.000Z"
"Eu queria tanto ver o Gabriel Guedes Louvando aqui em macapá. @prefeiturademacapa","2023-07-26T18:43:56.000Z"
"Bora limpar o açucena, prefeitura","2023-07-26T19:37:15.000Z"
"Ei prefeitão @dr.furlan manda roçar as áreas comuns do açucena mano, é mais barato que esses eventos ai","2023-07-26T19:38:01.000Z"
"Como consultar se tem débito no imóvel de IPTU?","2023-07-24T19:01:51.000Z"
"👏","2023-07-24T23:03:16.000Z"
"Posso ir direto negociar ?","2023-07-25T02:29:36.000Z"
"@mnc_nascos ❤️‍🩹🙂","2023-07-25T03:36:23.000Z"
"@kiralima06 ❤️😍","2023-07-25T03:36:28.000Z"
"@capelasantoantoniosmrn 🥳❤️‍🩹","2023-07-25T03:36:33.000Z"
"@cris_ferreira_jesus Olá, Cris! Você consegue informações sobre débitos do IPTU através do nosso site (macapa.ap.gov.br) ou de forma presencial na Central de Atendimento ao Contribuinte, localizada na Av. Padre Júlio, 1614. Central. O atendimento acontece de segunda à sexta, de 8h às 14h.","2023-07-25T03:39:01.000Z"
"Parabéns 👏👏👏👏","2023-07-26T03:38:39.000Z"
"Acabei de vir de lá, e não tem mais senha para atendimento nem pra amanhã que é último dia. Muitas pessoas estao a procura do serviço, mas nao vao conseguir atendimento@prefeiturademacapa","2023-07-27T16:32:47.000Z"
"@prefeiturademacapa","2023-07-27T16:33:34.000Z"
"@prefeiturademacapa o Cras funciona  a partir das 12 também? Porque marcaram para minha avó as 8 da manhã na segunda feira para fazer o recadastramento do cadunico, queria saber qual horário devemos ir","2023-07-24T04:12:37.000Z"
"😂😂","2023-07-24T04:28:09.000Z"
"Prefeito coloca o telão pra assistir o jogo das menina","2023-07-24T04:29:52.000Z"
"@keilamendess_ sim as 12","2023-07-24T07:29:58.000Z"
"As UBSs,vão abrir normalmente?","2023-07-24T10:18:29.000Z"
"Quais os horários pras ubs? Preciso pegar a insulina da minha mãe","2023-07-24T12:17:05.000Z"
"@priscilamachado1993 Olá, Priscila! Sim 🙏","2023-07-24T13:41:30.000Z"
"@silmarapelaesof Olá, Silmara! Os horários seguem normalmente, de segunda a sexta, de 8h às 17h","2023-07-24T13:41:52.000Z"
"Também não entendi a diferença de um decreto de um gênero para o outro.🤡 O machismo grita….","2023-07-24T14:41:37.000Z"
"Quais os horários dos banco no dia 2 de agosto,abre a te q hrs?","2023-07-24T18:32:03.000Z"
"@pheitor17","2023-07-25T02:35:37.000Z"
"@prefeiturademacapa por favor deixem os ônibus com o horário normal.Por que os que não são servidores públicos estarão trabalhando normal e precisam do ônibus nos horários normal.Nao igual ontem que foi funcionar depois de 11 horas e tinha várias pessoas na parada, principalmente quem mora no macapaba.","2023-07-25T16:27:08.000Z"
"👏👏👏👏","2023-07-25T20:15:54.000Z"
"Marca a UNAMA caramba 😍😍😍","2023-07-26T01:01:31.000Z"
"@fisiokarenlacerda ❤️","2023-07-26T02:33:52.000Z"
"👏👏👏👏👏","2023-07-26T03:19:42.000Z"
"👏🏿👏🏿👏🏿","2023-07-26T14:32:26.000Z"
"👏🏽👏🏽","2023-07-25T18:39:57.000Z"
"Muito linda essa exposição! Parabéns aos artistas!! ❤️👏🏼👏🏼","2023-07-25T18:51:50.000Z"
"Alô, @prefeiturademacapa poderiam dar uma atenção pra minha rua q a meses está difícil o tráfego tanto de pessoas como de qualquer outro veículo , a rua toda cheia de buracos, e quando chove fica pior ainda, trata-se da av Pará, pacoval (baixada). Pfv @dr.furlan olha por nós","2023-07-25T20:16:59.000Z"
"@gdark.xit Olá! Iremos encaminhar sua solicitação ao setor responsável","2023-07-26T02:33:20.000Z"
"@mary_paes_imprensa Foi lindão ❤️","2023-07-26T02:33:37.000Z"
"@annamalcher 🥳","2023-07-26T02:33:40.000Z"
"@prefeiturademacapa muito obrigado, agradeço dms, e torcendo pra q der certo… 🙏🏻","2023-07-26T05:31:11.000Z"
"@fisiokarenlacerda 💖","2023-07-26T14:35:58.000Z"
"@marl.onmira eu fiz a minha","2023-07-26T14:41:44.000Z"
"Teve alguma programação para as crianças @prefeiturademacapa ? Por exemplo, algum show infantil? Pois em Macapá tem banda infantil e bastante espaço,  teve tantos shows, não vi algo exclusivo para as criancinhas.","2023-07-26T14:46:32.000Z"
"@_be4triz_furtado eu entrei de de dez horas e consegui me inscrever ainda, como realmente foi dito lá no perfil da norte rock que em 1 minuto se esgotaria","2023-07-26T14:54:28.000Z"
"👏🏽👏🏽👏🏽","2023-07-26T14:58:36.000Z"
"@annamalcher ❤️","2023-07-26T15:07:03.000Z"
"Faltou divulgar os grupos de capoeira no Garden também","2023-07-26T15:09:56.000Z"
"@sabrnadias já chegou?","2023-07-26T15:26:18.000Z"
"Mais rápido q o meu salário na conta. 😢 abre nova inscrições, por favor @prefeiturademacapa ?","2023-07-26T15:29:49.000Z"
"@gabriel_srmnt n, eu consegui finalizar mas não chegou nada ainda","2023-07-26T15:35:59.000Z"
"🔥","2023-07-26T15:42:09.000Z"
"@_marcusvf_ 👌🏼","2023-07-26T15:56:55.000Z"
"Porra, poucas vagas, não tem nem como agradar o público","2023-07-26T16:02:20.000Z"
"@_be4triz_furtado cmg foi assim também, mas entrei uns 5 minutos depois e ainda conseguir","2023-07-26T16:09:06.000Z"
"@prefeiturademacapa quando vai sair a confirmação de quem conseguiu a vaga ?","2023-07-26T16:09:27.000Z"
"@rotanesports ❤️","2023-07-26T16:15:52.000Z"
"Por favor o link para a inscrição da tattoo!?","2023-07-26T16:26:54.000Z"
"Nenhum campeonato de POKER 😢","2023-07-26T16:43:42.000Z"
"Nem abria o site da prefeitura","2023-07-26T16:59:37.000Z"
"@lia.santos_4 já acabaram as inscrições, foram somente 192 vagas","2023-07-26T17:06:03.000Z"
"@edilene_luaravitoria isso que eu queria saber tbm, coloquei meua dados, escolhi o tatoador e apertei proximo, ai dps disso apareceu inscrições encerradas, nao sei se consegui ou não","2023-07-26T17:19:25.000Z"
"@pamelalisbboa apareceu alguma mensagem de confirmação pra vc moça? Nao sei se consegui fazer a minha ou não","2023-07-26T17:21:07.000Z"
"@prefeiturademacapa abre um espaço pras batalhas de rima de Macapá, esta super em alta e temos varios artistas super talentosos ❤️","2023-07-26T17:24:03.000Z"
"@m.o_mc pois é 😅","2023-07-26T17:27:05.000Z"
"@m.o_mc apareceu que vou receber mensagem caso tenha conseguido ficar entre os 12","2023-07-26T17:37:06.000Z"
"@prefeiturademacapa onde podemos verificar os horários das bandas que se apresentarão?","2023-07-26T17:42:11.000Z"
"@edilene_luaravitoria comigo aconteceu o mesmo😅🥺","2023-07-26T17:56:49.000Z"
"@m.o_mc eu consegui preencher tudinho, mas no final pediu para eu fazer a confirmação se era robô e depois voltou pra página inicial. Não sei se foi validada a inscrição","2023-07-26T18:08:35.000Z"
"@prefeiturademacapa Deveriam abrir um lugar pras batalhas de rima","2023-07-26T19:32:07.000Z"
"Como faz para participar do encontro de bateras ?","2023-07-26T20:07:22.000Z"
"As tatuagens são Grátis? 😆","2023-07-26T22:04:34.000Z"
"Se você  ver quem ta responsável  pela parte """"""""gamer """""""" fica auto explicado pq nao tem nada que se aproveite nos jogos kkk","2023-07-26T22:12:50.000Z"
"Free Fire é igual CS, uma experiência que só nossa queridissima federação pode proporcionar 😂","2023-07-26T22:46:28.000Z"
"Como se acabou 10; 01 ??? Kkkk","2023-07-26T23:52:58.000Z"
"@japaasoares sorte sua pq eu mesma nao tive a mesma q a sua .kkkkk","2023-07-26T23:54:30.000Z"
"@ mas umas 10:08 atualizei pela última vez e ainda tava disponível, conseguir fazer a minha. Porém, ficou numa lista lá que só passaria se tivesse entre os 12 primeiros, aí eu não estava 😢","2023-07-27T01:30:04.000Z"
"Queria o link pra se inscrever no concurso de cosplay","2023-07-27T03:51:34.000Z"
"Quando vão mandar mensagem? Até agora nada (sobre a tatuagem)","2023-07-27T09:51:33.000Z"
"Como faço pra me inscrever no campeonato de console?","2023-07-27T13:39:18.000Z"
"@arcanjo_dannn bora?","2023-07-27T15:50:59.000Z"
"A opção de colocar a data de nascimento fez grande parte perder tempo de tão rápido que foi","2023-07-27T16:21:46.000Z"
"@suelenpenafort vamos disponibilizar agora os horários","2023-07-28T10:53:06.000Z"
"@suelenpenafort no perfil da @norterock","2023-07-28T10:53:24.000Z"
"Amanhã 15h no garden, tem @bandachocolatecompipoca ,gratuito","2023-07-28T10:54:25.000Z"
"Já sabe?","2023-07-28T15:18:44.000Z"
"@paulopnts 👏🏼👏🏼","2023-07-28T15:24:32.000Z"
"@_vitorsantox pior que não, ninguém fala nada","2023-07-28T17:37:17.000Z"
"Como vai funcionar as inscrições para o free fire?","2023-07-28T18:49:51.000Z"
"✨❤️✨","2023-07-29T12:00:50.000Z"
"Um trabalho maravilhoso, parabéns 👏👏👏👏","2023-07-24T20:58:49.000Z"
"Curso super show! Melhor curso de verão que eu já fiz! O curso de Moda praia veio trazer mais valorização aos pontos turísticos da nossa linda Macapá. Parabéns ao nosso prefeito Dr. Furlan, à nossa Maravilhosa secretária Marciane e a toda equipe que organizou com maestria esse excelente curso. Gratidao aos nossos professores Driko Peixoto, Irene Gama e Leya por compartilharem seus conhecimentos com tanto carinho e dedicação. Gratidão a todos!🌻🌻🌻🌻🌻🌻❤️❤️❤️💃💃💃","2023-07-24T21:16:55.000Z"
"@capelasantoantoniosmrn ❤️😍","2023-07-25T03:35:10.000Z"
"@butterfly.star1209 Incrível seu relato, Samile ❤️‍🩹 Conte sempre conosco","2023-07-25T03:35:52.000Z"
"@diogolobatoap ❤️😍","2023-07-25T03:35:58.000Z"
"Parabéns","2023-07-25T05:59:07.000Z"
"Lindos 👏👏👏👏❤️","2023-07-25T18:12:18.000Z"
"@butterfly.star1209 muito obrigadoooo!😍 foi um ptazer fazer parte desse projeto.","2023-07-25T23:45:26.000Z"
"Foi maravilhoso! Obrigado pela oportunidade de mostrar nosso trabalho e de capacitar tantas pessoas! Gratidão🙌","2023-07-25T23:46:20.000Z"
"@caetanoadeir 💚💚💚","2023-07-26T02:34:52.000Z"
"@nazare.leal ❤️","2023-07-26T02:34:54.000Z"
"@drikopeixoto.oficial 💚","2023-07-26T02:34:58.000Z"
"👏👏👏👏👏👏 Parabéns, incentivar é criar novos empreendedores","2023-07-26T22:28:55.000Z"
"👏👏👏","2023-07-24T13:40:33.000Z"
"🔥","2023-07-24T13:41:35.000Z"
"🔥","2023-07-24T13:41:37.000Z"
"@olha amor vamos lá vê @jhongugamimi","2023-07-24T13:47:47.000Z"
"Foi top 👏👏👏","2023-07-24T13:48:05.000Z"
"Será que vai ter outras edições?","2023-07-24T13:57:50.000Z"
"👏","2023-07-24T14:03:43.000Z"
"Eu fui e foi muito incrível","2023-07-24T14:03:44.000Z"
"Evento foi show👏👏👏","2023-07-24T14:13:14.000Z"
"Dave os gatos , irmão? Todos sao gangsters.","2023-07-24T14:13:43.000Z"
"👏👏👏","2023-07-24T14:39:59.000Z"
"Foi show, um verdadeiro sucesso, parabéns ao secretário @brunoigreja  e toda sua equipe da SEMEL pelo belíssimo evento ❤️🔥🔥🔥","2023-07-24T17:02:51.000Z"
"Quando vai ter de novo?","2023-07-24T23:45:05.000Z"
"Não fiquei sabendo . Faltou divulgação da programação .","2023-07-25T00:56:24.000Z"
"Crlh 👏😯🔥","2023-07-25T01:38:18.000Z"
"@eu_kelendaiane 👏👏👏","2023-07-25T03:52:03.000Z"
"@annelimarosa Foi incrível 💪","2023-07-25T03:52:13.000Z"
"@fritzen_alice ❤️❤️❤️","2023-07-25T03:52:18.000Z"
"@jana_cant Foi bom demais 😃","2023-07-25T03:52:25.000Z"
"@garage.427 ❤️💪","2023-07-25T03:52:29.000Z"
"@kiralima06 ❤️💪","2023-07-25T03:52:33.000Z"
"@fritzen_alice 😍","2023-07-25T03:52:37.000Z"
"@os_fuleras ❤️","2023-07-25T03:52:40.000Z"
"O evento em si foi show, só acho super errado cobrarem um ingresso de 25,00 reais pra uma área vip já que é um evento público,  realizado com recursos públicos.","2023-07-25T11:36:26.000Z"
"Parabéns mano.  Só sucesso","2023-07-26T03:22:22.000Z"
"@nonatocorte.prf  o senhor no começo do vídeo kkk","2023-07-27T15:29:09.000Z"
"👏👏 parabéns muito lindo 👏","2023-07-24T00:15:28.000Z"
"👏👏👏👏","2023-07-24T01:01:48.000Z"
"❤️❤️show de bola ❤️❤️","2023-07-24T01:28:55.000Z"
"O melhor Verão do estado","2023-07-24T11:15:29.000Z"
"❤️","2023-07-24T13:42:04.000Z"
"@didio.pantoja 😍❤️","2023-07-24T13:42:10.000Z"
"@181ro2022 💖","2023-07-24T13:42:13.000Z"
"@os_fuleras ❤️😍","2023-07-24T13:42:16.000Z"
"@paulodebarrosbarros 💖💖💖","2023-07-24T13:42:20.000Z"
"@kiralima06 😍","2023-07-25T03:53:23.000Z"
"👏👏👏👏👏parabéns, 🎉","2023-07-26T02:54:22.000Z"
"@prefeiturademacapa , me informe onde está localizado o castramóvel, por gentileza. Grata!","2023-07-24T16:33:25.000Z"
"@doranildecosta48 leva os meninos","2023-07-24T16:37:59.000Z"
"Quando vira para o bairro Buritizal?","2023-07-24T16:39:50.000Z"
"Virá pro bairro perpétuo socorro?","2023-07-24T16:40:51.000Z"
"Levar as crianças de casa 😍apartir de quantos meses pode vacinar?","2023-07-24T16:49:16.000Z"
"@prefeiturademacapa Quando vem pro bairro Marabaixo,de preferência no terminal de ônibus?","2023-07-24T17:10:23.000Z"
"Gatinha que está há um mês parida pode se vacinar?","2023-07-24T17:46:07.000Z"
"Boa tarde! Esse ponto fixo no  Cabralzinho não está funcionando, fui na sexta-feira estava fechado.","2023-07-24T18:11:59.000Z"
"vai vim aqui pro infraero 2?","2023-07-24T18:36:32.000Z"
"😢","2023-07-24T19:42:11.000Z"
"Confesso te tenho até medo de vacinar meus cachorros,pois perdi meu gato e um cachorro depois que vacinei a 3 anos atrás.","2023-07-24T19:42:12.000Z"
"Tem previsão para vim para o muca ou centro?","2023-07-24T19:43:18.000Z"
"@penhajessica no Macapaba. Eles estão fazendo ação lá","2023-07-24T19:44:04.000Z"
"Previsão pro Araxá?","2023-07-24T21:23:56.000Z"
"Tá chegando no cidade nova 🙌🏻","2023-07-24T21:43:11.000Z"
"👏","2023-07-24T23:03:55.000Z"
"@anacristina_pires Olá, Ana! Em breve estaremos aí","2023-07-25T03:50:15.000Z"
"@lucylacerda4 Olá, Lucy! Em breve estaremos aí","2023-07-25T03:50:23.000Z"
"@nazaresmarques Olá, Nazaré! Iremos encaminhar sua demanda ao setor responsável para entender o que tem acontecido","2023-07-25T03:50:44.000Z"
"@jo.y.ce_ass Olá, Joyce! Em breve estaremos aí","2023-07-25T03:50:59.000Z"
"@alexsandra.batista2 Olá, Alexsandra! Em breve estaremos aí","2023-07-25T03:51:10.000Z"
"@katiajordq Olá, Katia! A partir de 6 meses 🐈‍⬛","2023-07-25T03:51:23.000Z"
"@fatimavilhenadasilva 🥳","2023-07-25T03:51:31.000Z"
"@kiralima06 ❤️","2023-07-25T03:51:36.000Z"
"@prefeiturademacapa obrigada","2023-07-25T05:32:30.000Z"
"@penhajessica tá no bairro do zerão em frente a praça pet","2023-07-25T12:56:37.000Z"
"Fui 12:25 e não tinha ninguém na feira do produtor 🤡","2023-07-25T15:30:05.000Z"
"Alguém sabe me dizer se tá tendo mesmo no pacoval?","2023-07-25T17:36:11.000Z"
"Colocar um ponto de vacinação aqui na zona sul","2023-07-26T02:45:16.000Z"
"Bom dia, posso pedir pra alguém pegar 1 vacina pra mim? Trabalho de dia e não terei como levar minha cachorra.","2023-07-26T10:02:31.000Z"
"Cadê para a galera do zerão , marco zero e Muca ?","2023-07-26T11:09:09.000Z"
"Quem é responsável pelo recolhimento de gatos de rua?","2023-07-26T13:34:31.000Z"
"Aparti de quantos pode toma a minha tem 1 mês ela pode ou ainda não","2023-07-27T18:04:13.000Z"
"@prefeiturademacapa o veterinario indicou já vacinar o meu ele tem 4 meses, não vão aceitar ?😢","2023-07-28T02:42:54.000Z"
"Quando vai vim para o Zerão?","2023-07-28T12:26:38.000Z"
"Quando a vacinação vem pro bairro do ipê?","2023-07-31T13:27:44.000Z"
"Gente pra quem não sabe, pq não foi informado aqui, o pessoal da vacinação pet tá aqui no cidade nova/ perpétuo Socorro, na pracinha em frente a Igreja Metodista Wesleyana - Beira Rio, passei por lá e vi, eles falaram que vão ficar até sexta 04/08 das 9h as 12h","2023-08-01T15:01:46.000Z"
"@fatimavilhenadasilva tá lá na pracinha em frente a Igreja Metodista Wesleyana - Beira Rio até sexta","2023-08-01T15:02:42.000Z"
"@ranielirodrigues2 tá na pracinha em frente a igreja Metodista Wesleyana - Beira Rio, vão ficar até sexta","2023-08-01T15:03:37.000Z"
"@tia_panqueca obrigada vou passar lá","2023-08-01T15:04:23.000Z"
"👏👏👏👏👏👏","2023-07-24T22:44:09.000Z"
"👏👏👏","2023-07-24T22:51:12.000Z"
"👏","2023-07-24T23:01:53.000Z"
"👏👏👏❤️","2023-07-24T23:15:39.000Z"
"Equipe maravilhosa! ❤️","2023-07-24T23:31:13.000Z"
"👏","2023-07-24T23:33:58.000Z"
"🚀","2023-07-24T23:39:45.000Z"
"@capelasantoantoniosmrn ❤️🙂","2023-07-25T03:34:07.000Z"
"@marivscncls_ ❤️‍🩹","2023-07-25T03:34:14.000Z"
"@iasmimpastana ❤️❤️❤️","2023-07-25T03:34:19.000Z"
"@psijoaonunes ❤️‍🩹😍","2023-07-25T03:34:25.000Z"
"@kiralima06 ❤️❤️‍🩹❤️","2023-07-25T03:34:29.000Z"
"@_raianysilvaaa 😍","2023-07-25T03:34:34.000Z"
"@_maria_e_bernardino ❤️❤️‍🩹❤️","2023-07-25T03:34:37.000Z"
"😍❤️‍🩹","2023-07-25T03:34:41.000Z"
"👏👏👏👏","2023-07-25T14:59:00.000Z"
"👏👏👏👏👏👏👏","2023-07-25T15:17:46.000Z"
"Cadê a lista dos convocados para entrevistador social que ia sair hj e até agora nada ?","2023-07-25T17:22:38.000Z"
"👏🏽👏🏽👏🏽👏🏽","2023-07-25T18:40:13.000Z"
"Olha eu aí kkkkk ❤️❤️❤️","2023-07-25T19:00:44.000Z"
"O curso foi ótimo e bem dinâmico 🙌🏻🫶🏼❤️ Obgdo @angel","2023-07-25T19:01:12.000Z"
"@fariasanaraquel 💚","2023-07-26T02:34:13.000Z"
"@alessandra_coelho_reis ❤️","2023-07-26T02:34:16.000Z"
"@annamalcher 💚","2023-07-26T02:34:28.000Z"
"@saul_tds ❤️","2023-07-26T02:34:36.000Z"
"@deirmeson espia mana essa mulher te lembra alguém?","2023-07-26T12:19:18.000Z"
"@ quem?","2023-07-26T12:21:39.000Z"
"@deirmeson a boca da f......e kkkkk","2023-07-26T12:22:15.000Z"
"@valeriapereiradeso  não conheço ninguém!","2023-07-26T12:22:49.000Z"
"@deirmeson conhece sim kkkkk","2023-07-26T12:24:30.000Z"
"Qual ubs está dando a de covid amanhã em criança","2023-07-27T03:17:41.000Z"
"@banda.nbm_oficial 💙","2023-07-28T14:04:37.000Z"
"Ah...perdi. adooro","2023-07-28T14:14:41.000Z"
"A única Vitória justa foi do Nilton Balieiro. Que deu um show na pista 👏👏👏","2023-07-28T15:00:00.000Z"
"@dr.furlan pq o Sr não estava no mercado Central ontem. Sentimos sua falta. ❤️","2023-07-28T15:01:39.000Z"
"@_brendagurjao 😂","2023-07-28T15:04:25.000Z"
"É lindo demais ❤","2023-07-28T15:12:02.000Z"
"@mnc_nascos ❤️🤩","2023-07-28T16:26:23.000Z"
"@cristiane_azevedop 💖💖💖","2023-07-28T16:26:34.000Z"
"@zelinavida faz logo uma farofa","2023-07-28T17:34:04.000Z"
"@_gabsnts_ deixa de inveja","2023-07-28T17:42:21.000Z"
"@colegio_amapaense_  Deu Nome 😍❤️","2023-07-28T18:23:12.000Z"
"@banda_marcialc.a a mais top🖤💙🏆","2023-07-28T21:49:44.000Z"
"O maior Macapá verão de todos💙🥇🏆","2023-07-28T21:53:11.000Z"
"O Gigante da avenida fab voltou com tudo!!! BMGC (Gabriel Café) 💚🤍🎶🔥","2023-07-29T01:19:07.000Z"
"#nbm","2023-07-29T01:51:10.000Z"
"A melhor banda @bandalimaneto.ofc essa sim deu show","2023-07-30T19:50:17.000Z"
"Que lindo 😍","2023-07-22T17:10:02.000Z"
"👏👏👏👏👏","2023-07-22T17:13:35.000Z"
"Governa não e para só para um grupo, que apoiou,  e para todos habitantes, parabéns...","2023-07-22T17:15:38.000Z"
"👏","2023-07-22T17:23:24.000Z"
"Parabéns prefeitão pelo lindo trabalha de inclusão!","2023-07-22T17:23:45.000Z"
"Parabéns pelo excelente trabalho 👏🏼👏🏼👏🏼 que Deus abençoe esse projeto e a gestão da prefeitura de Macapá.","2023-07-22T17:30:07.000Z"
"👏👏👏👏😍😍😍😍","2023-07-22T17:40:14.000Z"
"Esse vídeo e do ano passado agora tá tudo acabado.","2023-07-22T17:55:43.000Z"
"@leiap.guimaraes","2023-07-22T18:08:37.000Z"
"Parabéns prefeitão pelo olhar inclusivo 👏👏👏 foi lindo demais!","2023-07-22T18:10:54.000Z"
"😍😍👏🏻👏🏻","2023-07-22T18:29:47.000Z"
"🙌","2023-07-22T18:42:37.000Z"
